lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province,month
85.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
86,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
86,32.5,10,0,15,21,19,6,6,0,20,5,13,西藏自治区,6
86,32.5,24,0,7,21,9,12,0,0,10,7,24,西藏自治区,7
86,32.5,0,0,0,20,0,14,0,0,0,0,0,西藏自治区,8
86,32.5,0,0,0,0,0,6,0,0,0,0,22,西藏自治区,9
86,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
86.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
86.5,32.5,10,0,15,19,20,6,6,0,21,5,14,西藏自治区,6
86.5,32.5,24,0,7,15,8,10,0,0,10,7,23,西藏自治区,7
86.5,32.5,0,0,0,21,0,15,0,0,0,0,0,西藏自治区,8
86.5,32.5,0,0,0,0,0,7,0,0,0,0,16,西藏自治区,9
86.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
87,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
87,32.5,10,0,14,19,23,6,0,0,20,15,14,西藏自治区,6
87,32.5,24,0,7,14,9,10,7,0,11,8,22,西藏自治区,7
87,32.5,0,0,0,9,0,16,0,0,0,0,0,西藏自治区,8
87,32.5,0,0,0,0,0,17,0,0,0,0,16,西藏自治区,9
87,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
87.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
87.5,32.5,10,0,14,24,24,5,6,0,18,18,14,西藏自治区,6
87.5,32.5,20,0,6,13,9,9,6,0,11,7,24,西藏自治区,7
87.5,32.5,7,0,0,9,0,9,0,0,0,0,12,西藏自治区,8
87.5,32.5,0,0,0,0,0,13,0,0,0,0,13,西藏自治区,9
87.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
88,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
88,32.5,12,0,12,19,24,5,0,0,18,18,14,西藏自治区,6
88,32.5,13,6,6,0,9,8,6,0,10,7,25,西藏自治区,7
88,32.5,10,0,0,9,0,9,0,6,0,0,14,西藏自治区,8
88,32.5,0,0,0,0,0,13,0,0,0,6,19,西藏自治区,9
88,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
88.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
88.5,32.5,14,0,12,13,24,6,0,0,17,18,14,西藏自治区,6
88.5,32.5,13,0,6,0,10,8,6,0,9,7,24,西藏自治区,7
88.5,32.5,11,0,0,7,0,9,0,6,0,8,12,西藏自治区,8
88.5,32.5,0,0,0,0,0,14,0,0,0,7,22,西藏自治区,9
88.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
89,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
89,32.5,12,0,13,19,25,5,0,0,17,18,18,西藏自治区,6
89,32.5,13,0,6,3,11,7,6,0,8,7,24,西藏自治区,7
89,32.5,7,0,0,14,0,9,0,0,0,9,1,西藏自治区,8
89,32.5,0,0,0,0,0,8,0,0,0,7,24,西藏自治区,9
89,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
89.5,32.5,0,0,0,5,0,0,0,0,0,0,0,西藏自治区,5
89.5,32.5,20,0,12,17,25,6,0,0,17,18,18,西藏自治区,6
89.5,32.5,13,0,6,0,8,7,6,6,8,7,12,西藏自治区,7
89.5,32.5,7,0,0,14,0,9,0,0,0,16,0,西藏自治区,8
89.5,32.5,0,0,0,0,0,6,0,0,0,13,24,西藏自治区,9
89.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
90,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
90,32.5,14,0,13,13,25,7,0,0,16,23,18,西藏自治区,6
90,32.5,13,6,0,0,7,5,6,8,7,6,22,西藏自治区,7
90,32.5,7,0,0,13,0,9,0,0,0,17,7,西藏自治区,8
90,32.5,0,0,0,0,0,12,0,0,0,12,22,西藏自治区,9
90,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
90.5,32.5,0,0,0,0,0,0,0,0,6,0,0,西藏自治区,5
90.5,32.5,10,0,9,6,21,11,0,0,10,17,16,西藏自治区,6
90.5,32.5,14,6,6,6,7,12,6,9,14,3,16,西藏自治区,7
90.5,32.5,20,0,0,12,0,14,0,7,0,15,18,西藏自治区,8
90.5,32.5,0,0,0,0,0,0,0,0,0,8,20,西藏自治区,9
90.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
91,32.5,0,0,0,0,0,0,0,0,6,0,0,西藏自治区,5
91,32.5,10,0,0,12,21,11,0,0,10,14,11,西藏自治区,6
91,32.5,16,7,6,6,0,10,6,9,15,4,17,西藏自治区,7
91,32.5,20,0,6,14,0,8,6,7,0,15,24,西藏自治区,8
91,32.5,0,0,0,0,0,0,0,0,0,2,14,西藏自治区,9
91,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
91.5,32.5,0,0,0,0,0,0,0,0,6,0,0,西藏自治区,5
91.5,32.5,8,0,0,6,19,12,0,0,8,12,7,西藏自治区,6
91.5,32.5,15,7,2,14,0,10,6,11,14,5,24,西藏自治区,7
91.5,32.5,20,0,16,14,0,8,17,8,0,20,25,西藏自治区,8
91.5,32.5,0,0,0,0,0,0,2,0,0,2,8,西藏自治区,9
91.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
92,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
92,32.5,6,0,0,6,0,4,0,0,8,11,0,西藏自治区,6
92,32.5,26,7,10,15,0,10,6,11,21,4,24,西藏自治区,7
92,32.5,20,0,18,14,0,8,20,9,0,22,26,西藏自治区,8
92,32.5,0,6,0,0,0,0,2,0,0,2,8,西藏自治区,9
92,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
92.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
92.5,32.5,6,0,0,0,6,0,0,0,6,4,0,西藏自治区,6
92.5,32.5,22,6,10,15,0,9,12,11,16,2,22,西藏自治区,7
92.5,32.5,21,0,16,14,0,14,24,7,4,17,29,西藏自治区,8
92.5,32.5,0,6,0,0,0,0,2,0,2,2,8,西藏自治区,9
92.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
93,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
93,32.5,0,0,0,0,0,0,0,0,7,4,0,西藏自治区,6
93,32.5,25,6,10,15,0,3,12,13,14,2,24,西藏自治区,7
93,32.5,21,0,16,14,0,15,24,17,2,17,29,西藏自治区,8
93,32.5,0,6,0,0,0,0,2,0,6,2,8,西藏自治区,9
93,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
93.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
93.5,32.5,0,0,0,6,0,4,0,0,7,5,2,西藏自治区,6
93.5,32.5,26,6,3,6,0,10,13,12,17,2,29,西藏自治区,7
93.5,32.5,21,0,16,12,0,14,24,11,2,16,25,西藏自治区,8
93.5,32.5,0,6,0,0,0,0,2,0,6,2,8,西藏自治区,9
93.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
94,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,5
94,32.5,0,0,0,6,0,4,0,0,7,5,2,青海省,6
94,32.5,26,0,3,20,0,9,13,12,17,7,29,青海省,7
94,32.5,21,0,20,12,6,14,24,11,2,17,25,青海省,8
94,32.5,0,6,0,0,0,0,3,0,6,1,8,青海省,9
94,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
94.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
94.5,32.5,1,0,0,6,0,4,0,0,4,5,0,西藏自治区,6
94.5,32.5,26,0,3,14,0,4,13,11,16,7,28,西藏自治区,7
94.5,32.5,21,1,17,12,6,13,23,14,2,17,29,西藏自治区,8
94.5,32.5,0,9,0,0,0,0,3,0,7,1,8,西藏自治区,9
94.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
95,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,5
95,32.5,2,0,0,7,0,4,6,0,0,5,2,青海省,6
95,32.5,27,0,3,14,9,7,14,7,5,7,19,青海省,7
95,32.5,21,1,17,12,0,12,23,20,2,18,27,青海省,8
95,32.5,0,7,0,0,0,0,2,0,7,1,14,青海省,9
95,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
95.5,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,5
95.5,32.5,0,0,0,8,0,5,6,0,0,5,14,青海省,6
95.5,32.5,20,0,9,11,6,10,12,6,5,7,27,青海省,7
95.5,32.5,21,6,18,12,0,14,23,19,2,16,28,青海省,8
95.5,32.5,0,0,0,0,0,0,2,0,0,0,15,青海省,9
95.5,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
96,32.5,0,0,0,0,0,0,0,0,8,0,0,青海省,5
96,32.5,0,6,0,9,0,5,0,0,6,6,10,青海省,6
96,32.5,15,0,9,13,12,4,6,7,6,7,28,青海省,7
96,32.5,20,6,17,12,7,14,23,14,2,16,27,青海省,8
96,32.5,0,7,0,0,0,0,1,0,0,0,14,青海省,9
96,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
96.5,32.5,0,0,0,0,0,0,0,0,9,0,0,青海省,5
96.5,32.5,0,6,0,9,0,4,0,0,6,6,10,青海省,6
96.5,32.5,19,0,9,13,12,7,6,7,4,7,19,青海省,7
96.5,32.5,21,0,17,12,7,15,24,8,2,18,27,青海省,8
96.5,32.5,0,7,0,0,0,0,1,0,0,0,8,青海省,9
96.5,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
97,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,5
97,32.5,0,0,0,8,0,5,0,0,6,6,8,青海省,6
97,32.5,24,0,3,8,13,7,6,8,24,7,16,青海省,7
97,32.5,21,0,14,12,8,16,24,14,2,19,28,青海省,8
97,32.5,0,10,0,0,0,0,1,0,0,0,8,青海省,9
97,32.5,0,0,0,0,0,0,0,0,0,0,0,青海省,10
97.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,5
97.5,32.5,0,0,0,9,0,5,0,0,0,6,12,西藏自治区,6
97.5,32.5,26,0,3,9,13,5,6,8,16,7,13,西藏自治区,7
97.5,32.5,21,6,16,12,8,14,23,8,2,19,27,西藏自治区,8
97.5,32.5,0,10,0,0,0,0,1,0,0,0,8,西藏自治区,9
97.5,32.5,0,0,0,0,0,0,0,0,0,0,0,西藏自治区,10
98,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
98,32.5,0,0,0,9,6,5,0,0,0,6,16,四川省,6
98,32.5,22,6,2,10,14,4,6,8,21,7,13,四川省,7
98,32.5,21,0,13,12,8,14,23,13,2,22,27,四川省,8
98,32.5,0,10,0,0,0,0,1,0,0,0,8,四川省,9
98,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
98.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
98.5,32.5,0,6,0,9,6,5,0,0,1,4,16,四川省,6
98.5,32.5,27,6,2,10,14,4,15,8,20,7,12,四川省,7
98.5,32.5,18,0,16,12,7,13,23,15,2,17,24,四川省,8
98.5,32.5,0,10,0,0,0,0,1,0,0,0,7,四川省,9
98.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
99,32.5,0,0,0,4,0,0,0,0,0,0,0,四川省,5
99,32.5,3,6,0,11,12,5,0,0,1,9,16,四川省,6
99,32.5,27,6,2,10,14,4,15,7,16,7,6,四川省,7
99,32.5,18,7,13,12,7,6,19,14,2,16,22,四川省,8
99,32.5,0,10,0,0,0,0,1,1,0,0,0,四川省,9
99,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
99.5,32.5,0,0,0,4,0,0,0,0,0,0,0,四川省,5
99.5,32.5,3,6,0,11,12,5,0,0,1,11,16,四川省,6
99.5,32.5,27,6,2,12,7,4,15,6,18,6,13,四川省,7
99.5,32.5,18,7,14,12,7,12,19,16,0,17,21,四川省,8
99.5,32.5,0,10,0,0,0,0,0,1,0,0,0,四川省,9
99.5,32.5,0,0,0,0,0,0,0,0,0,0,6,四川省,10
100,32.5,0,0,0,4,0,0,0,0,0,0,0,四川省,5
100,32.5,0,0,0,11,12,5,0,0,1,10,16,四川省,6
100,32.5,21,6,2,10,7,4,16,8,22,4,13,四川省,7
100,32.5,18,8,14,12,6,6,19,19,2,16,21,四川省,8
100,32.5,0,10,0,0,0,0,0,0,6,0,0,四川省,9
100,32.5,0,0,0,0,0,0,0,0,0,0,7,四川省,10
100.5,32.5,0,0,0,4,0,0,0,0,0,0,0,四川省,5
100.5,32.5,3,1,0,12,6,5,0,0,0,9,16,四川省,6
100.5,32.5,14,15,5,22,7,4,16,0,0,5,13,四川省,7
100.5,32.5,18,11,13,12,7,7,19,14,0,15,22,四川省,8
100.5,32.5,0,10,0,0,0,0,0,0,7,0,0,四川省,9
100.5,32.5,0,0,0,0,0,0,0,0,0,0,6,四川省,10
101,32.5,0,0,0,4,0,0,0,0,0,0,0,四川省,5
101,32.5,0,1,0,12,6,5,2,0,1,10,16,四川省,6
101,32.5,15,12,5,18,6,4,20,0,12,5,12,四川省,7
101,32.5,18,15,12,22,7,7,19,16,0,15,16,四川省,8
101,32.5,0,10,0,1,0,0,0,2,6,0,0,四川省,9
101,32.5,0,0,0,0,0,0,0,0,0,0,6,四川省,10
101.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
101.5,32.5,1,1,0,9,6,5,0,0,1,15,16,四川省,6
101.5,32.5,15,5,2,23,6,4,16,11,17,5,12,四川省,7
101.5,32.5,21,15,11,22,0,6,19,21,1,15,21,四川省,8
101.5,32.5,0,10,0,1,0,0,0,2,9,0,1,四川省,9
101.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
102,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
102,32.5,0,0,0,9,6,5,0,0,1,9,16,四川省,6
102,32.5,13,6,2,24,6,4,16,12,17,5,0,四川省,7
102,32.5,15,16,15,24,7,6,19,21,2,15,21,四川省,8
102,32.5,0,10,0,1,0,0,0,3,9,0,3,四川省,9
102,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
102.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
102.5,32.5,0,1,0,9,6,6,0,0,0,10,7,四川省,6
102.5,32.5,15,5,2,21,7,4,16,12,7,5,6,四川省,7
102.5,32.5,13,13,15,24,7,7,19,21,0,14,16,四川省,8
102.5,32.5,0,11,0,1,0,0,0,1,9,0,0,四川省,9
102.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
103,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
103,32.5,0,2,0,9,7,5,0,0,1,6,6,四川省,6
103,32.5,20,13,2,19,0,5,16,11,14,5,6,四川省,7
103,32.5,21,12,15,21,0,8,19,15,0,20,22,四川省,8
103,32.5,0,10,0,1,0,0,0,0,9,0,1,四川省,9
103,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
103.5,32.5,6,0,0,0,0,0,0,0,0,0,0,四川省,5
103.5,32.5,0,2,0,8,6,5,2,0,1,0,6,四川省,6
103.5,32.5,14,16,2,14,3,11,20,14,12,5,0,四川省,7
103.5,32.5,21,11,13,30,3,8,18,11,0,12,18,四川省,8
103.5,32.5,0,7,0,1,0,0,0,0,0,0,1,四川省,9
103.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
104,32.5,0,6,0,0,0,0,0,0,0,0,0,四川省,5
104,32.5,0,3,0,6,0,3,0,0,6,0,6,四川省,6
104,32.5,4,10,2,21,0,9,24,17,6,6,16,四川省,7
104,32.5,17,15,13,29,0,6,20,8,13,13,15,四川省,8
104,32.5,0,6,0,0,0,0,0,0,0,0,1,四川省,9
104,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
104.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
104.5,32.5,0,7,0,5,0,0,6,0,0,0,1,四川省,6
104.5,32.5,10,14,10,16,0,7,23,20,7,6,18,四川省,7
104.5,32.5,15,15,14,22,0,6,16,15,18,18,15,四川省,8
104.5,32.5,0,6,0,0,0,0,0,0,0,0,1,四川省,9
104.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
105,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
105,32.5,0,7,7,5,0,0,6,0,0,0,1,四川省,6
105,32.5,11,6,6,7,2,9,24,24,11,1,10,四川省,7
105,32.5,13,13,10,14,4,8,15,14,18,17,15,四川省,8
105,32.5,0,0,0,0,0,0,0,0,4,0,0,四川省,9
105,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
105.5,32.5,0,0,12,0,0,0,0,4,0,0,6,四川省,5
105.5,32.5,0,7,10,0,6,0,9,2,6,6,7,四川省,6
105.5,32.5,2,0,6,0,8,7,21,24,11,0,16,四川省,7
105.5,32.5,14,6,6,13,4,7,15,15,17,21,7,四川省,8
105.5,32.5,0,6,0,0,0,6,0,0,4,0,0,四川省,9
105.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
106,32.5,0,0,0,0,0,6,0,0,0,0,6,四川省,5
106,32.5,0,0,10,0,6,0,12,0,6,6,7,四川省,6
106,32.5,1,0,0,0,8,7,23,23,10,6,10,四川省,7
106,32.5,13,9,6,13,11,17,17,19,9,21,8,四川省,8
106,32.5,0,6,0,0,0,6,6,0,4,0,0,四川省,9
106,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
106.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
106.5,32.5,0,7,0,5,0,0,7,0,0,1,1,四川省,6
106.5,32.5,9,6,0,9,8,14,16,15,11,5,10,四川省,7
106.5,32.5,18,18,14,14,11,0,23,15,18,19,16,四川省,8
106.5,32.5,0,6,0,0,0,6,0,0,9,0,0,四川省,9
106.5,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
107,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,5
107,32.5,0,6,0,12,0,0,7,0,0,0,1,四川省,6
107,32.5,9,0,0,20,8,8,21,21,12,0,10,四川省,7
107,32.5,18,11,14,16,11,0,17,15,25,19,9,四川省,8
107,32.5,0,6,0,0,0,6,0,0,4,0,0,四川省,9
107,32.5,0,0,0,0,0,0,0,0,0,0,0,四川省,10
107.5,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,5
107.5,32.5,0,6,0,7,0,0,7,0,0,0,1,陕西省,6
107.5,32.5,10,0,2,13,7,6,23,24,12,0,10,陕西省,7
107.5,32.5,14,11,14,16,11,0,19,24,26,20,14,陕西省,8
107.5,32.5,6,0,0,0,0,0,0,0,4,0,0,陕西省,9
107.5,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,10
108,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,5
108,32.5,0,1,7,8,0,0,8,0,0,0,0,陕西省,6
108,32.5,9,5,3,20,9,6,18,24,13,0,4,陕西省,7
108,32.5,14,11,13,11,11,11,24,22,23,15,14,陕西省,8
108,32.5,7,0,0,0,0,0,0,0,4,0,0,陕西省,9
108,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,10
108.5,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,5
108.5,32.5,0,1,7,8,0,0,9,0,0,0,0,陕西省,6
108.5,32.5,9,8,5,25,10,2,10,26,14,4,0,陕西省,7
108.5,32.5,18,8,4,19,11,12,22,22,14,16,12,陕西省,8
108.5,32.5,6,0,0,0,0,0,0,0,0,0,0,陕西省,9
108.5,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,10
109,32.5,0,6,0,0,0,0,0,0,0,0,0,陕西省,5
109,32.5,0,6,7,8,0,0,10,0,0,0,0,陕西省,6
109,32.5,8,10,3,25,9,4,21,26,14,5,0,陕西省,7
109,32.5,14,12,4,19,11,12,25,21,14,14,6,陕西省,8
109,32.5,0,0,0,0,0,0,8,0,0,0,0,陕西省,9
109,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,10
109.5,32.5,0,6,0,0,0,0,0,0,0,0,0,陕西省,5
109.5,32.5,0,6,8,7,0,0,10,0,0,0,7,陕西省,6
109.5,32.5,8,12,2,27,9,2,10,26,14,5,0,陕西省,7
109.5,32.5,13,12,4,17,10,12,24,21,7,17,6,陕西省,8
109.5,32.5,0,0,0,0,0,0,8,0,0,0,0,陕西省,9
109.5,32.5,0,0,0,0,0,0,0,0,0,0,0,陕西省,10
110,32.5,0,6,0,0,0,0,0,0,0,0,0,湖北省,5
110,32.5,6,6,14,7,0,0,9,0,4,7,7,湖北省,6
110,32.5,13,13,2,27,9,7,10,26,16,5,0,湖北省,7
110,32.5,13,9,4,19,10,9,23,15,7,17,10,湖北省,8
110,32.5,0,0,0,0,0,0,8,0,0,0,0,湖北省,9
110,32.5,0,0,0,0,0,0,0,0,0,0,0,湖北省,10
110.5,32.5,0,7,0,0,0,0,0,0,0,0,0,湖北省,5
110.5,32.5,10,6,17,10,0,0,10,0,4,7,7,湖北省,6
110.5,32.5,9,19,4,28,8,7,10,29,15,6,0,湖北省,7
110.5,32.5,10,7,4,20,10,9,23,15,0,11,6,湖北省,8
110.5,32.5,0,0,0,0,0,0,7,0,0,0,0,湖北省,9
110.5,32.5,0,0,0,0,0,0,0,0,0,0,0,湖北省,10
111,32.5,0,6,0,0,0,0,0,0,0,0,12,湖北省,5
111,32.5,10,7,17,6,6,0,10,0,11,7,8,湖北省,6
111,32.5,14,18,5,25,8,7,10,25,9,11,0,湖北省,7
111,32.5,15,7,4,20,10,8,22,15,0,17,6,湖北省,8
111,32.5,0,0,0,0,0,0,7,0,0,0,0,湖北省,9
111,32.5,0,0,0,0,0,0,0,0,0,0,0,湖北省,10
111.5,32.5,0,0,0,0,0,0,0,0,0,0,12,湖北省,5
111.5,32.5,11,6,17,6,7,0,7,0,4,7,8,湖北省,6
111.5,32.5,14,16,5,25,8,0,7,24,16,8,0,湖北省,7
111.5,32.5,10,6,7,24,10,6,18,13,0,17,0,湖北省,8
111.5,32.5,0,0,4,0,0,0,7,0,0,6,0,湖北省,9
111.5,32.5,0,0,0,0,0,0,0,0,0,0,0,湖北省,10
112,32.5,0,0,0,6,0,0,0,0,0,0,13,河南省,5
112,32.5,12,10,22,7,8,0,12,0,10,7,10,河南省,6
112,32.5,12,16,3,25,16,0,7,17,9,7,0,河南省,7
112,32.5,6,0,7,23,10,6,12,10,0,18,0,河南省,8
112,32.5,0,0,4,0,0,0,0,0,0,6,0,河南省,9
112,32.5,0,0,0,0,0,0,0,0,0,6,0,河南省,10
112.5,32.5,0,0,0,6,0,0,0,0,0,0,13,河南省,5
112.5,32.5,11,10,22,7,8,0,6,0,10,7,10,河南省,6
112.5,32.5,7,10,3,25,10,0,7,16,16,5,0,河南省,7
112.5,32.5,12,3,17,23,10,6,6,10,0,19,0,河南省,8
112.5,32.5,0,0,0,0,0,0,0,0,0,6,0,河南省,9
112.5,32.5,0,0,0,0,0,0,0,0,0,6,0,河南省,10
113,32.5,0,0,0,0,0,0,0,0,0,0,13,河南省,5
113,32.5,6,7,22,7,7,0,6,0,10,6,10,河南省,6
113,32.5,9,10,2,23,9,0,8,15,17,11,0,河南省,7
113,32.5,18,10,5,23,10,7,16,10,9,19,7,河南省,8
113,32.5,0,0,0,0,0,0,0,0,0,6,0,河南省,9
113,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,10
113.5,32.5,0,0,0,0,0,0,0,0,0,0,13,河南省,5
113.5,32.5,0,6,19,7,0,0,0,0,4,8,10,河南省,6
113.5,32.5,14,16,6,24,7,0,8,10,18,11,0,河南省,7
113.5,32.5,18,10,5,23,7,7,16,10,10,19,14,河南省,8
113.5,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,9
113.5,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,10
114,32.5,0,0,0,0,0,0,0,0,0,0,13,河南省,5
114,32.5,0,6,21,7,0,0,0,0,4,7,10,河南省,6
114,32.5,9,16,6,23,7,0,8,9,18,10,0,河南省,7
114,32.5,18,10,6,24,7,7,22,10,11,25,14,河南省,8
114,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,9
114,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,10
114.5,32.5,0,7,0,0,0,0,0,0,0,0,16,河南省,5
114.5,32.5,0,6,21,11,0,0,0,0,3,7,13,河南省,6
114.5,32.5,9,16,6,25,9,6,8,10,18,10,0,河南省,7
114.5,32.5,16,9,7,22,10,0,12,2,10,24,13,河南省,8
114.5,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,9
114.5,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,10
115,32.5,0,7,0,0,0,0,0,0,0,0,16,河南省,5
115,32.5,0,6,22,7,0,0,0,0,0,6,13,河南省,6
115,32.5,7,15,6,23,10,6,8,10,15,10,0,河南省,7
115,32.5,15,0,7,23,10,7,23,2,10,25,14,河南省,8
115,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,9
115,32.5,0,0,0,0,0,0,0,0,0,0,0,河南省,10
115.5,32.5,0,8,0,13,0,0,0,0,0,0,6,安徽省,5
115.5,32.5,0,0,22,7,0,0,0,0,0,6,7,安徽省,6
115.5,32.5,8,7,17,23,8,0,8,10,15,10,0,安徽省,7
115.5,32.5,15,0,8,23,6,7,17,8,11,18,17,安徽省,8
115.5,32.5,0,0,0,0,0,0,6,0,0,0,0,安徽省,9
115.5,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,10
116,32.5,0,8,0,0,0,0,0,0,0,0,6,安徽省,5
116,32.5,0,6,19,7,0,0,0,0,0,6,8,安徽省,6
116,32.5,8,7,16,23,8,6,9,10,17,10,0,安徽省,7
116,32.5,16,0,10,23,6,7,17,12,10,13,17,安徽省,8
116,32.5,0,0,0,0,0,0,6,0,0,0,0,安徽省,9
116,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,10
116.5,32.5,0,7,0,0,0,0,0,0,0,0,6,安徽省,5
116.5,32.5,0,6,19,7,0,0,0,0,4,6,10,安徽省,6
116.5,32.5,7,8,17,23,8,6,9,14,19,10,0,安徽省,7
116.5,32.5,16,6,12,22,6,8,17,11,10,13,17,安徽省,8
116.5,32.5,0,0,0,0,0,0,6,0,0,0,0,安徽省,9
116.5,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,10
117,32.5,0,7,0,0,2,0,0,0,0,0,0,安徽省,5
117,32.5,0,6,17,7,4,0,0,0,0,0,11,安徽省,6
117,32.5,6,8,17,23,8,0,9,14,17,10,0,安徽省,7
117,32.5,16,0,12,23,6,8,17,12,9,13,17,安徽省,8
117,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,9
117,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,10
117.5,32.5,0,13,0,0,2,0,0,0,0,0,0,安徽省,5
117.5,32.5,1,6,11,7,4,0,0,0,0,6,11,安徽省,6
117.5,32.5,12,8,17,22,8,3,9,16,12,10,0,安徽省,7
117.5,32.5,17,4,11,24,6,10,17,12,7,7,17,安徽省,8
117.5,32.5,0,0,0,0,0,0,6,0,0,0,0,安徽省,9
117.5,32.5,0,0,0,0,0,0,0,0,0,0,0,安徽省,10
118,32.5,0,13,0,0,2,0,0,0,0,0,0,安徽省,5
